Elem,Thickness (mm),SCF,curve_type
139684,18,1,DNV-CD
139685,18,1,DNV-CD
139686,15,1,DNV-CD
139687,18,1,DNV-CD
139688,15,1,DNV-CD
139689,18,1,DNV-CD
139690,18,1,DNV-CD
139691,18,1,DNV-CD
139692,18,1,DNV-CD
139693,18,1,DNV-CD
139694,15,1,DNV-CD
139695,18,1,DNV-CD
139696,15,1,DNV-CD
139697,18,1,DNV-CD
139698,18,1,DNV-CD
139699,18,1,DNV-CD
139700,18,1,DNV-CD
139701,18,1,DNV-CD
139702,15,1,DNV-CD
139703,18,1,DNV-CD
139704,15,1,DNV-CD
139705,18,1,DNV-CD
139706,18,1,DNV-CD
139707,18,1,DNV-CD
139708,18,1,DNV-CD
139709,18,1,DNV-CD
139710,15,1,DNV-CD
139711,18,1,DNV-CD
139712,15,1,DNV-CD
139713,18,1,DNV-CD
139714,18,1,DNV-CD
139715,18,1,DNV-CD
139716,18,1,DNV-CD
139717,18,1,DNV-CD
139718,15,1,DNV-CD
139719,18,1,DNV-CD
139720,15,1,DNV-CD
139721,18,1,DNV-CD
139722,18,1,DNV-CD
139723,18,1,DNV-CD
139724,18,1,DNV-CD
139725,18,1,DNV-CD
139726,15,1,DNV-CD
139727,18,1,DNV-CD
139728,15,1,DNV-CD
139729,18,1,DNV-CD
139730,18,1,DNV-CD
139731,18,1,DNV-CD
139732,18,1,DNV-CD
139733,18,1,DNV-CD
139734,15,1,DNV-CD
139735,18,1,DNV-CD
139736,15,1,DNV-CD
139737,18,1,DNV-CD
139738,18,1,DNV-CD
139739,18,1,DNV-CD
139740,18,1,DNV-CD
139741,18,1,DNV-CD
139742,15,1,DNV-CD
139743,18,1,DNV-CD
139744,15,1,DNV-CD
139745,18,1,DNV-CD
139746,18,1,DNV-CD
139747,18,1,DNV-CD
139748,18,1,DNV-CD
139749,18,1,DNV-CD
139750,15,1,DNV-CD
139751,18,1,DNV-CD
139752,15,1,DNV-CD
139753,18,1,DNV-CD
139754,18,1,DNV-CD
139755,18,1,DNV-CD
139756,18,1,DNV-CD
139757,18,1,DNV-CD
139758,15,1,DNV-CD
139759,18,1,DNV-CD
139760,15,1,DNV-CD
139761,18,1,DNV-CD
139762,18,1,DNV-CD
139763,18,1,DNV-CD
139764,18,1,DNV-CD
139765,18,1,DNV-CD
139766,15,1,DNV-CD
139767,18,1,DNV-CD
139768,15,1,DNV-CD
139769,18,1,DNV-CD
139770,18,1,DNV-CD
139771,18,1,DNV-CD
139772,18,1,DNV-CD
139773,18,1,DNV-CD
139774,15,1,DNV-CD
139775,18,1,DNV-CD
139776,15,1,DNV-CD
139777,18,1,DNV-CD
139778,18,1,DNV-CD
139779,18,1,DNV-CD
139780,18,1,DNV-CD
139781,18,1,DNV-CD
139782,15,1,DNV-CD
139783,18,1,DNV-CD
139784,15,1,DNV-CD
139785,18,1,DNV-CD
139786,18,1,DNV-CD
139787,18,1,DNV-CD
139788,18,1,DNV-CD
139789,18,1,DNV-CD
139790,15,1,DNV-CD
139791,18,1,DNV-CD
139792,15,1,DNV-CD
139793,18,1,DNV-CD
139794,18,1,DNV-CD
139795,18,1,DNV-CD
139796,18,1,DNV-CD
139797,18,1,DNV-CD
139798,15,1,DNV-CD
139799,18,1,DNV-CD
139800,15,1,DNV-CD
139801,18,1,DNV-CD
139802,18,1,DNV-CD
139803,18,1,DNV-CD
139804,18,1,DNV-CD
139805,18,1,DNV-CD
139806,15,1,DNV-CD
139807,18,1,DNV-CD
139808,15,1,DNV-CD
139809,18,1,DNV-CD
139810,18,1,DNV-CD
139811,18,1,DNV-CD
139812,18,1,DNV-CD
139813,18,1,DNV-CD
139814,18,1,DNV-CD
139815,18,1,DNV-CD
139816,18,1,DNV-CD
139817,18,1,DNV-CD
139818,18,1,DNV-CD
139819,18,1,DNV-CD
139820,18,1,DNV-CD
139821,18,1,DNV-CD
139822,18,1,DNV-CD
139823,18,1,DNV-CD
139824,18,1,DNV-CD
139825,18,1,DNV-CD
139826,18,1,DNV-CD
139827,18,1,DNV-CD
139828,18,1,DNV-CD
139829,18,1,DNV-CD
139830,18,1,DNV-CD
139831,20,1,DNV-CD
139832,20,1,DNV-CD
139833,20,1,DNV-CD
139834,20,1,DNV-CD
139835,20,1,DNV-CD
139836,20,1,DNV-CD
139837,20,1,DNV-CD
139838,20,1,DNV-CD
139839,20,1,DNV-CD
139840,20,1,DNV-CD
139841,20,1,DNV-CD
139842,20,1,DNV-CD
139843,20,1,DNV-CD
139844,20,1,DNV-CD
139845,20,1,DNV-CD
139846,20,1,DNV-CD
139847,20,1,DNV-CD
139848,20,1,DNV-CD
139849,20,1,DNV-CD
139850,20,1,DNV-CD
139851,20,1,DNV-CD
139852,20,1,DNV-CD
139853,20,1,DNV-CD
139854,20,1,DNV-CD
139855,20,1,DNV-CD
139856,20,1,DNV-CD
139857,20,1,DNV-CD
139858,20,1,DNV-CD
139859,20,1,DNV-CD
139860,20,1,DNV-CD
139861,20,1,DNV-CD
139862,20,1,DNV-CD
139863,20,1,DNV-CD
139864,20,1,DNV-CD
139865,20,1,DNV-CD
139866,20,1,DNV-CD
139867,20,1,DNV-CD
139868,20,1,DNV-CD
139869,20,1,DNV-CD
139870,20,1,DNV-CD
139871,20,1,DNV-CD
139872,20,1,DNV-CD
139873,20,1,DNV-CD
139874,20,1,DNV-CD
139875,20,1,DNV-CD
139876,20,1,DNV-CD
139877,20,1,DNV-CD
139878,20,1,DNV-CD
139879,20,1,DNV-CD
139880,20,1,DNV-CD
139881,20,1,DNV-CD
139882,20,1,DNV-CD
139883,20,1,DNV-CD
139884,20,1,DNV-CD
139885,20,1,DNV-CD
139886,20,1,DNV-CD
139887,20,1,DNV-CD
139888,20,1,DNV-CD
139889,20,1,DNV-CD
139890,20,1,DNV-CD
139891,20,1,DNV-CD
139892,20,1,DNV-CD
139893,20,1,DNV-CD
139894,20,1,DNV-CD
139895,20,1,DNV-CD
139896,20,1,DNV-CD
139897,20,1,DNV-CD
139898,20,1,DNV-CD
139899,20,1,DNV-CD
139900,20,1,DNV-CD
139901,20,1,DNV-CD
139902,20,1,DNV-CD
139903,20,1,DNV-CD
139904,20,1,DNV-CD
139905,20,1,DNV-CD
139906,20,1,DNV-CD
139907,20,1,DNV-CD
139908,20,1,DNV-CD
139909,20,1,DNV-CD
139910,20,1,DNV-CD
139911,20,1,DNV-CD
139912,20,1,DNV-CD
139913,20,1,DNV-CD
139914,20,1,DNV-CD
139915,20,1,DNV-CD
139916,20,1,DNV-CD
139917,20,1,DNV-CD
139918,20,1,DNV-CD
139919,20,1,DNV-CD
139920,20,1,DNV-CD
139921,20,1,DNV-CD
139922,20,1,DNV-CD
139923,20,1,DNV-CD
139924,20,1,DNV-CD
139925,20,1,DNV-CD
139926,20,1,DNV-CD
139927,20,1,DNV-CD
139928,20,1,DNV-CD
139929,20,1,DNV-CD
139930,20,1,DNV-CD
139931,20,1,DNV-CD
139932,20,1,DNV-CD
139933,18,1,DNV-CD
139934,18,1,DNV-CD
139935,18,1,DNV-CD
139936,18,1,DNV-CD
139937,18,1,DNV-CD
139938,30,1,DNV-CD
139939,18,1,DNV-CD
139940,18,1,DNV-CD
139941,18,1,DNV-CD
139942,18,1,DNV-CD
139943,18,1,DNV-CD
139944,18,1,DNV-CD
139945,18,1,DNV-CD
139946,18,1,DNV-CD
139947,18,1,DNV-CD
139948,18,1,DNV-CD
139949,18,1,DNV-CD
139950,18,1,DNV-CD
139951,18,1,DNV-CD
139952,30,1,DNV-CD
139953,18,1,DNV-CD
139954,18,1,DNV-CD
139955,18,1,DNV-CD
139956,18,1,DNV-CD
139957,18,1,DNV-CD
139958,18,1,DNV-CD
139959,18,1,DNV-CD
139960,18,1,DNV-CD
139961,18,1,DNV-CD
139962,18,1,DNV-CD
139963,30,1,DNV-CD
139964,18,1,DNV-CD
139965,18,1,DNV-CD
139966,18,1,DNV-CD
139967,18,1,DNV-CD
139968,18,1,DNV-CD
139969,18,1,DNV-CD
139970,18,1,DNV-CD
139971,30,1,DNV-CD
139972,18,1,DNV-CD
139973,18,1,DNV-CD
139974,30,1,DNV-CD
139975,18,1,DNV-CD
139976,18,1,DNV-CD
139977,18,1,DNV-CD
139978,18,1,DNV-CD
139979,18,1,DNV-CD
139980,18,1,DNV-CD
139981,18,1,DNV-CD
139982,30,1,DNV-CD
139983,18,1,DNV-CD
139984,18,1,DNV-CD
139985,30,1,DNV-CD
139986,18,1,DNV-CD
139987,18,1,DNV-CD
139988,30,1,DNV-CD
139989,30,1,DNV-CD
139990,18,1,DNV-CD
139991,18,1,DNV-CD
139992,18,1,DNV-CD
139993,30,1,DNV-CD
139994,18,1,DNV-CD
139995,18,1,DNV-CD
139996,30,1,DNV-CD
139997,18,1,DNV-CD
139998,18,1,DNV-CD
139999,30,1,DNV-CD
140000,30,1,DNV-CD
140001,30,1,DNV-CD
140002,30,1,DNV-CD
140003,30,1,DNV-CD
140004,30,1,DNV-CD
140005,30,1,DNV-CD
140006,30,1,DNV-CD
140007,30,1,DNV-CD
140008,30,1,DNV-CD
140009,30,1,DNV-CD
140010,30,1,DNV-CD
140011,30,1,DNV-CD
140012,30,1,DNV-CD
140013,30,1,DNV-CD
140014,30,1,DNV-CD
140015,30,1,DNV-CD
140016,30,1,DNV-CD
140017,30,1,DNV-CD
140018,30,1,DNV-CD
140019,30,1,DNV-CD
140020,30,1,DNV-CD
140021,30,1,DNV-CD
140022,30,1,DNV-CD
140023,30,1,DNV-CD
140024,30,1,DNV-CD
140025,30,1,DNV-CD
140026,30,1,DNV-CD
140027,30,1,DNV-CD
140028,30,1,DNV-CD
140029,30,1,DNV-CD
140030,30,1,DNV-CD
140031,30,1,DNV-CD
140032,30,1,DNV-CD
140033,30,1,DNV-CD
140034,30,1,DNV-CD
140035,30,1,DNV-CD
140036,30,1,DNV-CD
140037,30,1,DNV-CD
140038,30,1,DNV-CD
140039,30,1,DNV-CD
140040,30,1,DNV-CD
140041,30,1,DNV-CD
140042,30,1,DNV-CD
140043,30,1,DNV-CD
140044,30,1,DNV-CD
140045,30,1,DNV-CD
140046,30,1,DNV-CD
140047,30,1,DNV-CD
140048,30,1,DNV-CD
140049,30,1,DNV-CD
140050,30,1,DNV-CD
140051,30,1,DNV-CD
140052,30,1,DNV-CD
140053,30,1,DNV-CD
140054,30,1,DNV-CD
140055,30,1,DNV-CD
140056,30,1,DNV-CD
140057,30,1,DNV-CD
140058,30,1,DNV-CD
140059,30,1,DNV-CD
140060,30,1,DNV-CD
140061,30,1,DNV-CD
140062,30,1,DNV-CD
140063,30,1,DNV-CD
140064,30,1,DNV-CD
140065,30,1,DNV-CD
140066,30,1,DNV-CD
140067,30,1,DNV-CD
140068,30,1,DNV-CD
140069,30,1,DNV-CD
140070,30,1,DNV-CD
140071,30,1,DNV-CD
140072,30,1,DNV-CD
140073,30,1,DNV-CD
140075,30,1,DNV-CD
140076,30,1,DNV-CD
140077,30,1,DNV-CD
140079,30,1,DNV-CD
140080,30,1,DNV-CD
140082,30,1,DNV-CD
140083,30,1,DNV-CD
140084,30,1,DNV-CD
140085,30,1,DNV-CD
140086,30,1,DNV-CD
140087,30,1,DNV-CD
140088,30,1,DNV-CD
140089,30,1,DNV-CD
140091,18,1,DNV-CD
140092,18,1,DNV-CD
140093,18,1,DNV-CD
140094,18,1,DNV-CD
140095,18,1,DNV-CD
140096,30,1,DNV-CD
140097,18,1,DNV-CD
140098,18,1,DNV-CD
140099,18,1,DNV-CD
140100,18,1,DNV-CD
140101,18,1,DNV-CD
140102,18,1,DNV-CD
140103,18,1,DNV-CD
140104,18,1,DNV-CD
140105,18,1,DNV-CD
140106,18,1,DNV-CD
140107,18,1,DNV-CD
140108,18,1,DNV-CD
140109,18,1,DNV-CD
140110,30,1,DNV-CD
140111,18,1,DNV-CD
140112,18,1,DNV-CD
140113,18,1,DNV-CD
140114,18,1,DNV-CD
140115,18,1,DNV-CD
140116,18,1,DNV-CD
140117,18,1,DNV-CD
140118,18,1,DNV-CD
140119,18,1,DNV-CD
140120,18,1,DNV-CD
140121,30,1,DNV-CD
140122,18,1,DNV-CD
140123,18,1,DNV-CD
140124,18,1,DNV-CD
140125,18,1,DNV-CD
140126,18,1,DNV-CD
140127,18,1,DNV-CD
140128,18,1,DNV-CD
140129,30,1,DNV-CD
140130,18,1,DNV-CD
140131,18,1,DNV-CD
140132,30,1,DNV-CD
140133,18,1,DNV-CD
140134,18,1,DNV-CD
140135,18,1,DNV-CD
140136,18,1,DNV-CD
140137,18,1,DNV-CD
140138,18,1,DNV-CD
140139,18,1,DNV-CD
140140,30,1,DNV-CD
140141,18,1,DNV-CD
140142,18,1,DNV-CD
140143,30,1,DNV-CD
140144,18,1,DNV-CD
140145,18,1,DNV-CD
140146,30,1,DNV-CD
140147,30,1,DNV-CD
140148,18,1,DNV-CD
140149,18,1,DNV-CD
140150,18,1,DNV-CD
140151,30,1,DNV-CD
140152,18,1,DNV-CD
140153,18,1,DNV-CD
140154,30,1,DNV-CD
140155,18,1,DNV-CD
140156,18,1,DNV-CD
140157,30,1,DNV-CD
140158,30,1,DNV-CD
140159,30,1,DNV-CD
140160,30,1,DNV-CD
140161,30,1,DNV-CD
140162,30,1,DNV-CD
140163,30,1,DNV-CD
140164,30,1,DNV-CD
140165,30,1,DNV-CD
140166,30,1,DNV-CD
140167,30,1,DNV-CD
140168,30,1,DNV-CD
140169,30,1,DNV-CD
140170,30,1,DNV-CD
140171,30,1,DNV-CD
140172,30,1,DNV-CD
140173,30,1,DNV-CD
140174,30,1,DNV-CD
140175,30,1,DNV-CD
140176,30,1,DNV-CD
140177,30,1,DNV-CD
140178,30,1,DNV-CD
140179,30,1,DNV-CD
140180,30,1,DNV-CD
140181,30,1,DNV-CD
140182,30,1,DNV-CD
140183,30,1,DNV-CD
140184,30,1,DNV-CD
140185,30,1,DNV-CD
140186,30,1,DNV-CD
140187,30,1,DNV-CD
140188,30,1,DNV-CD
140189,30,1,DNV-CD
140190,30,1,DNV-CD
140191,30,1,DNV-CD
140192,30,1,DNV-CD
140193,30,1,DNV-CD
140194,30,1,DNV-CD
140195,30,1,DNV-CD
140196,30,1,DNV-CD
140197,30,1,DNV-CD
140198,30,1,DNV-CD
140199,30,1,DNV-CD
140200,30,1,DNV-CD
140201,30,1,DNV-CD
140202,30,1,DNV-CD
140203,30,1,DNV-CD
140204,30,1,DNV-CD
140205,30,1,DNV-CD
140206,30,1,DNV-CD
140207,30,1,DNV-CD
140208,30,1,DNV-CD
140209,30,1,DNV-CD
140210,30,1,DNV-CD
140211,30,1,DNV-CD
140212,30,1,DNV-CD
140213,30,1,DNV-CD
140214,30,1,DNV-CD
140215,30,1,DNV-CD
140216,30,1,DNV-CD
140217,30,1,DNV-CD
140218,30,1,DNV-CD
140219,30,1,DNV-CD
140220,30,1,DNV-CD
140221,30,1,DNV-CD
140222,30,1,DNV-CD
140223,30,1,DNV-CD
140224,30,1,DNV-CD
140225,30,1,DNV-CD
140226,30,1,DNV-CD
140227,30,1,DNV-CD
140228,30,1,DNV-CD
140229,30,1,DNV-CD
140230,30,1,DNV-CD
140231,30,1,DNV-CD
140233,30,1,DNV-CD
140234,30,1,DNV-CD
140235,30,1,DNV-CD
140237,30,1,DNV-CD
140238,30,1,DNV-CD
140240,30,1,DNV-CD
140241,30,1,DNV-CD
140242,30,1,DNV-CD
140243,30,1,DNV-CD
140244,30,1,DNV-CD
140245,30,1,DNV-CD
140246,30,1,DNV-CD
140247,30,1,DNV-CD
140249,18,1,DNV-CD
140250,18,1,DNV-CD
140251,30,1,DNV-CD
140252,18,1,DNV-CD
140253,18,1,DNV-CD
140254,30,1,DNV-CD
140255,30,1,DNV-CD
140256,30,1,DNV-CD
140257,18,1,DNV-CD
140258,18,1,DNV-CD
140259,18,1,DNV-CD
140260,18,1,DNV-CD
140261,18,1,DNV-CD
140262,18,1,DNV-CD
140263,18,1,DNV-CD
140264,18,1,DNV-CD
140265,18,1,DNV-CD
140266,18,1,DNV-CD
140267,18,1,DNV-CD
140268,18,1,DNV-CD
140269,18,1,DNV-CD
140270,30,1,DNV-CD
140271,18,1,DNV-CD
140272,18,1,DNV-CD
140273,18,1,DNV-CD
140274,30,1,DNV-CD
140275,18,1,DNV-CD
140276,18,1,DNV-CD
140277,18,1,DNV-CD
140278,30,1,DNV-CD
140279,18,1,DNV-CD
140280,18,1,DNV-CD
140281,30,1,DNV-CD
140282,30,1,DNV-CD
140283,30,1,DNV-CD
140284,30,1,DNV-CD
140285,30,1,DNV-CD
140286,30,1,DNV-CD
140287,30,1,DNV-CD
140288,30,1,DNV-CD
140289,30,1,DNV-CD
140290,30,1,DNV-CD
140291,30,1,DNV-CD
140292,30,1,DNV-CD
140293,30,1,DNV-CD
140294,30,1,DNV-CD
140295,30,1,DNV-CD
140296,30,1,DNV-CD
140297,30,1,DNV-CD
140298,30,1,DNV-CD
140299,30,1,DNV-CD
140300,30,1,DNV-CD
140301,30,1,DNV-CD
140302,30,1,DNV-CD
140303,30,1,DNV-CD
140304,30,1,DNV-CD
140305,30,1,DNV-CD
140306,30,1,DNV-CD
140307,30,1,DNV-CD
140308,30,1,DNV-CD
140309,30,1,DNV-CD
140310,30,1,DNV-CD
140311,30,1,DNV-CD
140312,30,1,DNV-CD
140313,30,1,DNV-CD
140314,18,1,DNV-CD
140315,30,1,DNV-CD
140316,18,1,DNV-CD
140317,18,1,DNV-CD
140318,18,1,DNV-CD
140319,18,1,DNV-CD
140320,30,1,DNV-CD
140321,18,1,DNV-CD
140322,18,1,DNV-CD
140323,18,1,DNV-CD
140324,30,1,DNV-CD
140325,18,1,DNV-CD
140326,18,1,DNV-CD
140327,18,1,DNV-CD
140328,30,1,DNV-CD
140329,18,1,DNV-CD
140330,18,1,DNV-CD
140331,18,1,DNV-CD
140332,30,1,DNV-CD
140333,18,1,DNV-CD
140334,30,1,DNV-CD
140335,30,1,DNV-CD
140336,30,1,DNV-CD
140337,30,1,DNV-CD
140338,30,1,DNV-CD
140339,30,1,DNV-CD
140340,30,1,DNV-CD
140341,30,1,DNV-CD
140342,30,1,DNV-CD
140343,30,1,DNV-CD
140344,30,1,DNV-CD
140345,30,1,DNV-CD
140346,30,1,DNV-CD
140347,30,1,DNV-CD
140348,30,1,DNV-CD
140349,30,1,DNV-CD
140350,30,1,DNV-CD
140351,30,1,DNV-CD
140352,30,1,DNV-CD
140353,30,1,DNV-CD
140354,30,1,DNV-CD
140355,30,1,DNV-CD
140356,30,1,DNV-CD
140357,30,1,DNV-CD
140358,30,1,DNV-CD
140359,30,1,DNV-CD
140360,30,1,DNV-CD
140361,30,1,DNV-CD
140362,30,1,DNV-CD
140363,30,1,DNV-CD
140364,30,1,DNV-CD
140365,30,1,DNV-CD
140366,30,1,DNV-CD
140367,30,1,DNV-CD
140368,30,1,DNV-CD
140369,15,1,DNV-CD
140370,15,1,DNV-CD
140371,15,1,DNV-CD
140372,15,1,DNV-CD
140373,15,1,DNV-CD
140374,15,1,DNV-CD
140375,15,1,DNV-CD
140376,15,1,DNV-CD
140377,15,1,DNV-CD
140378,15,1,DNV-CD
140379,15,1,DNV-CD
140380,15,1,DNV-CD
140381,15,1,DNV-CD
140382,15,1,DNV-CD
140383,15,1,DNV-CD
140384,15,1,DNV-CD
140385,15,1,DNV-CD
140386,15,1,DNV-CD
140387,15,1,DNV-CD
140388,15,1,DNV-CD
140389,15,1,DNV-CD
140390,15,1,DNV-CD
140391,15,1,DNV-CD
140392,15,1,DNV-CD
140393,15,1,DNV-CD
140394,15,1,DNV-CD
140395,15,1,DNV-CD
140396,15,1,DNV-CD
140397,15,1,DNV-CD
140398,15,1,DNV-CD
140399,15,1,DNV-CD
140400,15,1,DNV-CD
140401,15,1,DNV-CD
140402,15,1,DNV-CD
140403,15,1,DNV-CD
140404,15,1,DNV-CD
140405,15,1,DNV-CD
140406,15,1,DNV-CD
140407,15,1,DNV-CD
140408,15,1,DNV-CD
140409,15,1,DNV-CD
140410,15,1,DNV-CD
140411,15,1,DNV-CD
140412,15,1,DNV-CD
140413,15,1,DNV-CD
140414,15,1,DNV-CD
140415,15,1,DNV-CD
140416,15,1,DNV-CD
140417,15,1,DNV-CD
140418,15,1,DNV-CD
140419,15,1,DNV-CD
140420,15,1,DNV-CD
140421,15,1,DNV-CD
140422,15,1,DNV-CD
140423,15,1,DNV-CD
140424,15,1,DNV-CD
140425,15,1,DNV-CD
140426,15,1,DNV-CD
140427,15,1,DNV-CD
140428,15,1,DNV-CD
140429,15,1,DNV-CD
140430,15,1,DNV-CD
140431,15,1,DNV-CD
140432,15,1,DNV-CD
140433,15,1,DNV-CD
140434,15,1,DNV-CD
140435,15,1,DNV-CD
140436,15,1,DNV-CD
140437,15,1,DNV-CD
140438,15,1,DNV-CD
140439,15,1,DNV-CD
140440,15,1,DNV-CD
140441,15,1,DNV-CD
140442,15,1,DNV-CD
140443,15,1,DNV-CD
140444,15,1,DNV-CD
140445,15,1,DNV-CD
140446,15,1,DNV-CD
140447,15,1,DNV-CD
140448,15,1,DNV-CD
140449,15,1,DNV-CD
140450,15,1,DNV-CD
140451,15,1,DNV-CD
140452,15,1,DNV-CD
140453,15,1,DNV-CD
140454,15,1,DNV-CD
140455,15,1,DNV-CD
140456,15,1,DNV-CD
140457,15,1,DNV-CD
140458,15,1,DNV-CD
140459,15,1,DNV-CD
140460,15,1,DNV-CD
140461,15,1,DNV-CD
140462,15,1,DNV-CD
140463,15,1,DNV-CD
140464,15,1,DNV-CD
140465,15,1,DNV-CD
140466,15,1,DNV-CD
140467,15,1,DNV-CD
140468,15,1,DNV-CD
140469,15,1,DNV-CD
140470,15,1,DNV-CD
140471,15,1,DNV-CD
140472,15,1,DNV-CD
140473,15,1,DNV-CD
140474,15,1,DNV-CD
140475,15,1,DNV-CD
140476,15,1,DNV-CD
140477,15,1,DNV-CD
140478,15,1,DNV-CD
140479,15,1,DNV-CD
140480,15,1,DNV-CD
140481,15,1,DNV-CD
140482,15,1,DNV-CD
140483,15,1,DNV-CD
140484,15,1,DNV-CD
140485,15,1,DNV-CD
140486,15,1,DNV-CD
140487,15,1,DNV-CD
140488,15,1,DNV-CD
140489,15,1,DNV-CD
140490,15,1,DNV-CD
140491,15,1,DNV-CD
140492,15,1,DNV-CD
140493,15,1,DNV-CD
140494,15,1,DNV-CD
140495,15,1,DNV-CD
140496,15,1,DNV-CD
140497,15,1,DNV-CD
140498,15,1,DNV-CD
140499,15,1,DNV-CD
140500,15,1,DNV-CD
140501,15,1,DNV-CD
140502,15,1,DNV-CD
140503,15,1,DNV-CD
140504,15,1,DNV-CD
140505,15,1,DNV-CD
140506,15,1,DNV-CD
140507,15,1,DNV-CD
140508,15,1,DNV-CD
140509,15,1,DNV-CD
140510,15,1,DNV-CD
140511,15,1,DNV-CD
140512,15,1,DNV-CD
140513,15,1,DNV-CD
140514,15,1,DNV-CD
140515,15,1,DNV-CD
140516,15,1,DNV-CD
140517,15,1,DNV-CD
140518,15,1,DNV-CD
140519,15,1,DNV-CD
140520,15,1,DNV-CD
140521,15,1,DNV-CD
140522,15,1,DNV-CD
140523,15,1,DNV-CD
140524,15,1,DNV-CD
140525,15,1,DNV-CD
140526,15,1,DNV-CD
140527,15,1,DNV-CD
140528,15,1,DNV-CD
140529,15,1,DNV-CD
140530,15,1,DNV-CD
140531,15,1,DNV-CD
140532,15,1,DNV-CD
140533,15,1,DNV-CD
140534,15,1,DNV-CD
140535,15,1,DNV-CD
140536,15,1,DNV-CD
140537,15,1,DNV-CD
140538,15,1,DNV-CD
140539,15,1,DNV-CD
140540,15,1,DNV-CD
140541,15,1,DNV-CD
140542,15,1,DNV-CD
140543,15,1,DNV-CD
140544,15,1,DNV-CD
140545,15,1,DNV-CD
140546,15,1,DNV-CD
140547,15,1,DNV-CD
140548,15,1,DNV-CD
140549,15,1,DNV-CD
140550,15,1,DNV-CD
140551,15,1,DNV-CD
140552,15,1,DNV-CD
140553,15,1,DNV-CD
140554,15,1,DNV-CD
140555,25,1,DNV-CD
140556,15,1,DNV-CD
140557,15,1,DNV-CD
140558,15,1,DNV-CD
140559,15,1,DNV-CD
140560,15,1,DNV-CD
140561,15,1,DNV-CD
140562,15,1,DNV-CD
140563,15,1,DNV-CD
140564,15,1,DNV-CD
140565,15,1,DNV-CD
140566,15,1,DNV-CD
140567,15,1,DNV-CD
140568,15,1,DNV-CD
140569,15,1,DNV-CD
140570,12,1,DNV-CD
140571,12,1,DNV-CD
140572,12,1,DNV-CD
140573,12,1,DNV-CD
140574,12,1,DNV-CD
140575,12,1,DNV-CD
140576,12,1,DNV-CD
140577,12,1,DNV-CD
140578,12,1,DNV-CD
140579,12,1,DNV-CD
140580,12,1,DNV-CD
140581,12,1,DNV-CD
140582,12,1,DNV-CD
140583,12,1,DNV-CD
140584,12,1,DNV-CD
140585,25,1,DNV-CD
140586,12,1,DNV-CD
140587,12,1,DNV-CD
140588,25,1,DNV-CD
140589,12,1,DNV-CD
140590,12,1,DNV-CD
140591,25,1,DNV-CD
140592,12,1,DNV-CD
140593,12,1,DNV-CD
140594,12,1,DNV-CD
140595,12,1,DNV-CD
140596,12,1,DNV-CD
140597,12,1,DNV-CD
140598,12,1,DNV-CD
140599,12,1,DNV-CD
140600,12,1,DNV-CD
140601,12,1,DNV-CD
140602,12,1,DNV-CD
140603,12,1,DNV-CD
140604,25,1,DNV-CD
140605,25,1,DNV-CD
140606,25,1,DNV-CD
140607,25,1,DNV-CD
140608,25,1,DNV-CD
140609,25,1,DNV-CD
140610,25,1,DNV-CD
140611,25,1,DNV-CD
140612,25,1,DNV-CD
140613,25,1,DNV-CD
140614,25,1,DNV-CD
140615,25,1,DNV-CD
140616,25,1,DNV-CD
140617,25,1,DNV-CD
140618,25,1,DNV-CD
140619,25,1,DNV-CD
140620,25,1,DNV-CD
140621,25,1,DNV-CD
140622,25,1,DNV-CD
140623,25,1,DNV-CD
140624,25,1,DNV-CD
140625,25,1,DNV-CD
140626,25,1,DNV-CD
140627,25,1,DNV-CD
140628,25,1,DNV-CD
140629,25,1,DNV-CD
140630,25,1,DNV-CD
140631,25,1,DNV-CD
140632,25,1,DNV-CD
140633,25,1,DNV-CD
140634,25,1,DNV-CD
140635,25,1,DNV-CD
140636,25,1,DNV-CD
140637,25,1,DNV-CD
140638,25,1,DNV-CD
140639,25,1,DNV-CD
140640,25,1,DNV-CD
140641,25,1,DNV-CD
140642,25,1,DNV-CD
140643,25,1,DNV-CD
140644,25,1,DNV-CD
140645,25,1,DNV-CD
140646,25,1,DNV-CD
140647,25,1,DNV-CD
140648,25,1,DNV-CD
140649,25,1,DNV-CD
140650,25,1,DNV-CD
140651,25,1,DNV-CD
140652,25,1,DNV-CD
140653,25,1,DNV-CD
140654,25,1,DNV-CD
140655,25,1,DNV-CD
140656,25,1,DNV-CD
140657,25,1,DNV-CD
140658,25,1,DNV-CD
140659,25,1,DNV-CD
140660,25,1,DNV-CD
140661,25,1,DNV-CD
140662,25,1,DNV-CD
140663,25,1,DNV-CD
140664,25,1,DNV-CD
140665,25,1,DNV-CD
140666,25,1,DNV-CD
140667,25,1,DNV-CD
140668,25,1,DNV-CD
140669,25,1,DNV-CD
140670,25,1,DNV-CD
140671,25,1,DNV-CD
140672,25,1,DNV-CD
140673,25,1,DNV-CD
140674,25,1,DNV-CD
140675,25,1,DNV-CD
140676,25,1,DNV-CD
140677,25,1,DNV-CD
140678,25,1,DNV-CD
140679,25,1,DNV-CD
140680,25,1,DNV-CD
140681,25,1,DNV-CD
140682,25,1,DNV-CD
140683,25,1,DNV-CD
140684,25,1,DNV-CD
140685,25,1,DNV-CD
140686,25,1,DNV-CD
140687,25,1,DNV-CD
140688,25,1,DNV-CD
140689,25,1,DNV-CD
